C-ZLFMONAT-0,C-ZLFE32-0,C-ZLFART-0,C-ZLFR63-0
201506,SZG,2,1
201506,SZG,2,2
201506,SZG,2,3
201507,VIE,1,1
201507,VIE,1,2
201507,VIE,1,3
201507,VIE,2,1
201507,VIE,2,2
201507,VIE,2,3
201507,GRZ,1,1
201507,GRZ,1,2
201507,GRZ,1,3
201507,GRZ,2,1
201507,GRZ,2,2
201507,GRZ,2,3
201507,INN,1,1
201507,INN,1,2
201507,INN,1,3
201507,INN,2,1
201507,INN,2,2
201507,INN,2,3
201507,KLU,1,1
201507,KLU,1,2
201507,KLU,2,1
201507,KLU,2,2
201507,KLU,2,3
201507,LNZ,1,1
201507,LNZ,1,2
201507,LNZ,2,1
201507,LNZ,2,2
201507,LNZ,2,3
201507,SZG,1,1
201507,SZG,1,2
201507,SZG,1,3
201507,SZG,2,1
201507,SZG,2,2
201507,SZG,2,3
201508,VIE,1,1
201508,VIE,1,2
201508,VIE,1,3
201508,VIE,2,1
201508,VIE,2,2
201508,VIE,2,3
201508,GRZ,1,1
201508,GRZ,1,2
201508,GRZ,2,1
201508,GRZ,2,2
201508,GRZ,2,3
201508,INN,1,1
201508,INN,1,2
201508,INN,1,3
201508,INN,2,1
201508,INN,2,2
201508,INN,2,3
201508,KLU,1,1
201508,KLU,1,2
201508,KLU,2,1
201508,KLU,2,2
201508,KLU,2,3
201508,LNZ,1,1
201508,LNZ,1,2
201508,LNZ,1,3
201508,LNZ,2,1
201508,LNZ,2,2
201508,LNZ,2,3
201508,SZG,1,1
201508,SZG,1,2
201508,SZG,1,3
201508,SZG,2,1
201508,SZG,2,2
201508,SZG,2,3
201509,VIE,1,1
201509,VIE,1,2
201509,VIE,1,3
201509,VIE,2,1
201509,VIE,2,2
201509,VIE,2,3
201509,GRZ,1,1
201509,GRZ,1,2
201509,GRZ,2,1
201509,GRZ,2,2
201509,GRZ,2,3
201509,INN,1,1
201509,INN,1,2
201509,INN,1,3
201509,INN,2,1
201509,INN,2,2
201509,INN,2,3
201509,KLU,1,1
201509,KLU,1,2
201509,KLU,2,1
201509,KLU,2,2
201509,KLU,2,3
201509,LNZ,1,1
201509,LNZ,1,2
201509,LNZ,2,1
201509,LNZ,2,2
201509,LNZ,2,3
201509,SZG,1,1
201509,SZG,1,2
201509,SZG,1,3
201509,SZG,2,1
201509,SZG,2,2
201509,SZG,2,3
201510,VIE,1,1
201510,VIE,1,2
201510,VIE,1,3
201510,VIE,2,1
201510,VIE,2,2
201510,VIE,2,3
201510,GRZ,1,1
201510,GRZ,1,2
201510,GRZ,2,1
201510,GRZ,2,2
201510,GRZ,2,3
201510,INN,1,1
201510,INN,1,2
201510,INN,1,3
201510,INN,2,1
201510,INN,2,2
201510,INN,2,3
201510,KLU,1,1
201510,KLU,1,2
201510,KLU,2,1
201510,KLU,2,2
201510,KLU,2,3
201510,LNZ,1,1
201510,LNZ,1,2
201510,LNZ,1,3
201510,LNZ,2,1
201510,LNZ,2,2
201510,LNZ,2,3
201510,SZG,1,1
201510,SZG,1,2
201510,SZG,1,3
201510,SZG,2,1
201510,SZG,2,2
201510,SZG,2,3
201511,VIE,1,1
201511,VIE,1,2
201511,VIE,1,3
201511,VIE,2,1
201511,VIE,2,2
201511,VIE,2,3
201511,GRZ,1,1
201511,GRZ,1,2
201511,GRZ,1,3
201511,GRZ,2,1
201511,GRZ,2,2
201511,GRZ,2,3
201511,INN,1,1
201511,INN,1,2
201511,INN,1,3
201511,INN,2,1
201511,INN,2,2
201511,KLU,1,1
201511,KLU,1,2
201511,KLU,2,1
201511,KLU,2,2
201511,LNZ,1,1
201511,LNZ,1,2
201511,LNZ,1,3
201511,LNZ,2,1
201511,LNZ,2,2
201511,LNZ,2,3
201511,SZG,1,1
201511,SZG,1,2
201511,SZG,1,3
201511,SZG,2,1
201511,SZG,2,2
201511,SZG,2,3
201512,VIE,1,1
201512,VIE,1,2
201512,VIE,1,3
201512,VIE,2,1
201512,VIE,2,2
201512,VIE,2,3
201512,GRZ,1,1
201512,GRZ,1,2
201512,GRZ,1,3
201512,GRZ,2,1
201512,GRZ,2,2
201512,GRZ,2,3
201512,INN,1,1
201512,INN,1,2
201512,INN,2,1
201512,INN,2,2
201512,KLU,1,1
201512,KLU,1,2
201512,KLU,2,1
201512,KLU,2,2
201512,LNZ,1,1
201512,LNZ,1,2
201512,LNZ,2,1
201512,LNZ,2,2
201512,LNZ,2,3
201512,SZG,1,1
201512,SZG,1,2
201512,SZG,2,1
201512,SZG,2,2
201512,SZG,2,3
201601,VIE,1,1
201601,VIE,1,2
201601,VIE,1,3
201601,VIE,2,1
201601,VIE,2,2
201601,VIE,2,3
201601,GRZ,1,1
201601,GRZ,1,2
201601,GRZ,2,1
201601,GRZ,2,2
201601,GRZ,2,3
201601,INN,1,1
201601,INN,1,2
201601,INN,2,1
201601,INN,2,2
201601,KLU,1,1
201601,KLU,1,2
201601,KLU,2,1
201601,KLU,2,2
201601,KLU,2,3
201601,LNZ,1,1
201601,LNZ,1,2
201601,LNZ,1,3
201601,LNZ,2,1
201601,LNZ,2,2
201601,LNZ,2,3
201601,SZG,1,1
201601,SZG,1,2
201601,SZG,2,1
201601,SZG,2,2
201601,SZG,2,3
201602,VIE,1,1
201602,VIE,1,2
201602,VIE,1,3
201602,VIE,2,1
201602,VIE,2,2
201602,VIE,2,3
201602,GRZ,1,1
201602,GRZ,1,2
201602,GRZ,2,1
201602,GRZ,2,2
201602,GRZ,2,3
201602,INN,1,1
201602,INN,1,2
201602,INN,2,1
201602,INN,2,2
201602,KLU,1,1
201602,KLU,1,2
201602,KLU,2,1
201602,KLU,2,2
201602,LNZ,1,1
201602,LNZ,1,2
201602,LNZ,2,1
201602,LNZ,2,2
201602,LNZ,2,3
201602,SZG,1,1
201602,SZG,1,2
201602,SZG,2,1
201602,SZG,2,2
201602,SZG,2,3
201603,VIE,1,1
201603,VIE,1,2
201603,VIE,1,3
201603,VIE,2,1
201603,VIE,2,2
201603,VIE,2,3
201603,GRZ,1,1
201603,GRZ,1,2
201603,GRZ,2,1
201603,GRZ,2,2
201603,GRZ,2,3
201603,INN,1,1
201603,INN,1,2
201603,INN,2,1
201603,INN,2,2
201603,INN,2,3
201603,KLU,1,1
201603,KLU,1,2
201603,KLU,2,1
201603,KLU,2,2
201603,LNZ,1,1
201603,LNZ,1,2
201603,LNZ,2,1
201603,LNZ,2,2
201603,LNZ,2,3
201603,SZG,1,1
201603,SZG,1,2
201603,SZG,2,1
201603,SZG,2,2
201604,VIE,1,1
201604,VIE,1,2
201604,VIE,1,3
201604,VIE,2,1
201604,VIE,2,2
201604,VIE,2,3
201604,GRZ,1,1
201604,GRZ,1,2
201604,GRZ,1,3
201604,GRZ,2,1
201604,GRZ,2,2
201604,GRZ,2,3
201604,INN,1,1
201604,INN,1,2
201604,INN,1,3
201604,INN,2,1
201604,INN,2,2
201604,INN,2,3
201604,KLU,1,1
201604,KLU,1,2
201604,KLU,2,1
201604,KLU,2,2
201604,KLU,2,3
201604,LNZ,1,1
201604,LNZ,1,2
201604,LNZ,2,1
201604,LNZ,2,2
201604,LNZ,2,3
201604,SZG,1,1
201604,SZG,1,2
201604,SZG,1,3
201604,SZG,2,1
201604,SZG,2,2
201604,SZG,2,3
201605,VIE,1,1
201605,VIE,1,2
201605,VIE,1,3
201605,VIE,2,1
201605,VIE,2,2
201605,VIE,2,3
201605,GRZ,1,1
201605,GRZ,1,2
201605,GRZ,2,1
201605,GRZ,2,2
201605,GRZ,2,3
201605,INN,1,1
201605,INN,1,2
201605,INN,1,3
201605,INN,2,1
201605,INN,2,2
201605,INN,2,3
201605,KLU,1,1
201605,KLU,1,2
201605,KLU,2,1
201605,KLU,2,2
201605,KLU,2,3
201605,LNZ,1,1
201605,LNZ,1,2
201605,LNZ,1,3
201605,LNZ,2,1
201605,LNZ,2,2
201605,LNZ,2,3
201605,SZG,1,1
201605,SZG,1,2
201605,SZG,1,3
201605,SZG,2,1
201605,SZG,2,2
201605,SZG,2,3
201606,VIE,1,1
201606,VIE,1,2
201606,VIE,1,3
201606,VIE,2,1
201606,VIE,2,2
201606,VIE,2,3
201606,GRZ,1,1
201606,GRZ,1,2
201606,GRZ,1,3
201606,GRZ,2,1
201606,GRZ,2,2
201606,GRZ,2,3
201606,INN,1,1
201606,INN,1,2
201606,INN,2,1
201606,INN,2,2
201606,INN,2,3
201606,KLU,1,1
201606,KLU,1,2
201606,KLU,2,1
201606,KLU,2,2
201606,KLU,2,3
201606,LNZ,1,1
201606,LNZ,1,2
201606,LNZ,1,3
201606,LNZ,2,1
201606,LNZ,2,2
201606,LNZ,2,3
201606,SZG,1,1
201606,SZG,1,2
201606,SZG,1,3
201606,SZG,2,1
201606,SZG,2,2
201606,SZG,2,3
201607,VIE,1,1
201607,VIE,1,2
201607,VIE,1,3
201607,VIE,2,1
201607,VIE,2,2
201607,VIE,2,3
201607,GRZ,1,1
201607,GRZ,1,2
201607,GRZ,2,1
201607,GRZ,2,2
201607,GRZ,2,3
201607,INN,1,1
201607,INN,1,2
201607,INN,1,3
201607,INN,2,1
201607,INN,2,2
201607,INN,2,3
201607,KLU,1,1
201607,KLU,1,2
201607,KLU,2,1
201607,KLU,2,2
201607,KLU,2,3
201607,LNZ,1,1
201607,LNZ,1,2
201607,LNZ,1,3
201607,LNZ,2,1
201607,LNZ,2,2
201607,LNZ,2,3
201607,SZG,1,1
201607,SZG,1,2
201607,SZG,2,1
201607,SZG,2,2
201607,SZG,2,3
201608,VIE,1,1
201608,VIE,1,2
201608,VIE,1,3
201608,VIE,2,1
201608,VIE,2,2
201608,VIE,2,3
201608,GRZ,1,1
201608,GRZ,1,2
201608,GRZ,1,3
201608,GRZ,2,1
201608,GRZ,2,2
201608,GRZ,2,3
201608,INN,1,1
201608,INN,1,2
201608,INN,2,1
201608,INN,2,2
201608,INN,2,3
201608,KLU,1,1
201608,KLU,1,2
201608,KLU,2,1
201608,KLU,2,2
201608,KLU,2,3
201608,LNZ,1,1
201608,LNZ,1,2
201608,LNZ,1,3
201608,LNZ,2,1
201608,LNZ,2,2
201608,LNZ,2,3
201608,SZG,1,1
201608,SZG,1,2
201608,SZG,2,1
201608,SZG,2,2
201608,SZG,2,3
201609,VIE,1,1
201609,VIE,1,2
201609,VIE,1,3
201609,VIE,2,1
201609,VIE,2,2
201609,VIE,2,3
201609,GRZ,1,1
201609,GRZ,1,2
201609,GRZ,2,1
201609,GRZ,2,2
201609,GRZ,2,3
201609,INN,1,1
201609,INN,1,2
201609,INN,2,1
201609,INN,2,2
201609,INN,2,3
201609,KLU,1,1
201609,KLU,1,2
201609,KLU,2,1
201609,KLU,2,2
201609,KLU,2,3
201609,LNZ,1,1
201609,LNZ,1,2
201609,LNZ,2,1
201609,LNZ,2,2
201609,LNZ,2,3
201609,SZG,1,1
201609,SZG,1,2
201609,SZG,2,1
201609,SZG,2,2
201609,SZG,2,3
201610,VIE,1,1
201610,VIE,1,2
201610,VIE,1,3
201610,VIE,2,1
201610,VIE,2,2
201610,VIE,2,3
201610,GRZ,1,1
201610,GRZ,1,2
201610,GRZ,1,3
201610,GRZ,2,1
201610,GRZ,2,2
201610,GRZ,2,3
201610,INN,1,1
201610,INN,1,2
201610,INN,2,1
201610,INN,2,2
201610,INN,2,3
201610,KLU,1,1
201610,KLU,1,2
201610,KLU,2,1
201610,KLU,2,2
201610,KLU,2,3
201610,LNZ,1,1
201610,LNZ,1,2
201610,LNZ,2,1
201610,LNZ,2,2
201610,LNZ,2,3
201610,SZG,1,1
201610,SZG,1,2
201610,SZG,1,3
201610,SZG,2,1
201610,SZG,2,2
201610,SZG,2,3
201611,VIE,1,1
201611,VIE,1,2
201611,VIE,1,3
201611,VIE,2,1
201611,VIE,2,2
201611,VIE,2,3
201611,GRZ,1,1
201611,GRZ,1,2
201611,GRZ,2,1
201611,GRZ,2,2
201611,INN,1,1
201611,INN,1,2
201611,INN,2,1
201611,INN,2,2
201611,KLU,1,1
201611,KLU,1,2
201611,KLU,2,1
201611,KLU,2,2
201611,KLU,2,3
201611,LNZ,1,1
201611,LNZ,1,2
201611,LNZ,2,1
201611,LNZ,2,2
201611,LNZ,2,3
201611,SZG,1,1
201611,SZG,1,2
201611,SZG,1,3
201611,SZG,2,1
201611,SZG,2,2
201611,SZG,2,3
201612,VIE,1,1
201612,VIE,1,2
201612,VIE,1,3
201612,VIE,2,1
201612,VIE,2,2
201612,VIE,2,3
201612,GRZ,1,1
201612,GRZ,1,2
201612,GRZ,2,1
201612,GRZ,2,2
201612,GRZ,2,3
201612,INN,1,1
201612,INN,1,2
201612,INN,1,3
201612,INN,2,1
201612,INN,2,2
201612,INN,2,3
201612,KLU,1,1
201612,KLU,1,2
201612,KLU,1,3
201612,KLU,2,1
201612,KLU,2,2
201612,LNZ,1,1
201612,LNZ,1,2
201612,LNZ,1,3
201612,LNZ,2,1
201612,LNZ,2,2
201612,LNZ,2,3
201612,SZG,1,1
201612,SZG,1,2
201612,SZG,1,3
201612,SZG,2,1
201612,SZG,2,2
201701,VIE,1,1
201701,VIE,1,2
201701,VIE,1,3
201701,VIE,2,1
201701,VIE,2,2
201701,VIE,2,3
201701,GRZ,1,1
201701,GRZ,1,2
201701,GRZ,1,3
201701,GRZ,2,1
201701,GRZ,2,2
201701,GRZ,2,3
201701,INN,1,1
201701,INN,1,2
201701,INN,2,1
201701,INN,2,2
201701,KLU,1,1
201701,KLU,1,2
201701,KLU,2,1
201701,KLU,2,2
201701,KLU,2,3
201701,LNZ,1,1
201701,LNZ,1,2
201701,LNZ,1,3
201701,LNZ,2,1
201701,LNZ,2,2
201701,LNZ,2,3
201701,SZG,1,1
201701,SZG,1,2
201701,SZG,2,1
201701,SZG,2,2
201702,VIE,1,1
201702,VIE,1,2
201702,VIE,1,3
201702,VIE,2,1
201702,VIE,2,2
201702,VIE,2,3
201702,GRZ,1,1
201702,GRZ,1,2
201702,GRZ,1,3
201702,GRZ,2,1
201702,GRZ,2,2
201702,GRZ,2,3
201702,INN,1,1
201702,INN,1,2
201702,INN,2,1
201702,INN,2,2
201702,KLU,1,1
201702,KLU,1,2
201702,KLU,2,1
201702,KLU,2,2
201702,KLU,2,3
201702,LNZ,1,1
201702,LNZ,1,2
201702,LNZ,1,3
201702,LNZ,2,1
201702,LNZ,2,2
201702,LNZ,2,3
201702,SZG,1,1
201702,SZG,1,2
201702,SZG,1,3
201702,SZG,2,1
201702,SZG,2,2
201702,SZG,2,3
201703,VIE,1,1
201703,VIE,1,2
201703,VIE,1,3
201703,VIE,2,1
201703,VIE,2,2
201703,VIE,2,3
201703,GRZ,1,1
201703,GRZ,1,2
201703,GRZ,2,1
201703,GRZ,2,2
201703,GRZ,2,3
201703,INN,1,1
201703,INN,1,2
201703,INN,2,1
201703,INN,2,2
201703,INN,2,3
201703,KLU,1,1
201703,KLU,1,2
201703,KLU,2,1
201703,KLU,2,2
201703,KLU,2,3
201703,LNZ,1,1
201703,LNZ,1,2
201703,LNZ,2,1
201703,LNZ,2,2
201703,LNZ,2,3
201703,SZG,1,1
201703,SZG,1,2
201703,SZG,2,1
201703,SZG,2,2
201704,VIE,1,1
201704,VIE,1,2
201704,VIE,1,3
201704,VIE,2,1
201704,VIE,2,2
201704,VIE,2,3
201704,GRZ,1,1
201704,GRZ,1,2
201704,GRZ,2,1
201704,GRZ,2,2
201704,GRZ,2,3
201704,INN,1,1
201704,INN,1,2
201704,INN,2,1
201704,INN,2,2
201704,INN,2,3
201704,KLU,1,1
201704,KLU,1,2
201704,KLU,2,1
201704,KLU,2,2
201704,KLU,2,3
201704,LNZ,1,1
201704,LNZ,1,2
201704,LNZ,2,1
201704,LNZ,2,2
201704,LNZ,2,3
201704,SZG,1,1
201704,SZG,1,2
201704,SZG,1,3
201704,SZG,2,1
201704,SZG,2,2
201705,VIE,1,1
201705,VIE,1,2
201705,VIE,1,3
201705,VIE,2,1
201705,VIE,2,2
201705,VIE,2,3
201705,GRZ,1,1
201705,GRZ,1,2
201705,GRZ,2,1
201705,GRZ,2,2
201705,GRZ,2,3
201705,INN,1,1
201705,INN,1,2
201705,INN,2,1
201705,INN,2,2
201705,INN,2,3
201705,KLU,1,1
201705,KLU,1,2
201705,KLU,2,1
201705,KLU,2,2
201705,KLU,2,3
201705,LNZ,1,1
201705,LNZ,1,2
201705,LNZ,1,3
201705,LNZ,2,1
201705,LNZ,2,2
201705,LNZ,2,3
201705,SZG,1,1
201705,SZG,1,2
201705,SZG,1,3
201705,SZG,2,1
201705,SZG,2,2
201705,SZG,2,3
201706,VIE,1,1
201706,VIE,1,2
201706,VIE,1,3
201706,VIE,2,1
201706,VIE,2,2
201706,VIE,2,3
201706,GRZ,1,1
201706,GRZ,1,2
201706,GRZ,1,3
201706,GRZ,2,1
201706,GRZ,2,2
201706,GRZ,2,3
201706,INN,1,1
201706,INN,1,2
201706,INN,2,1
201706,INN,2,2
201706,INN,2,3
201706,KLU,1,1
201706,KLU,1,2
201706,KLU,2,1
201706,KLU,2,2
201706,LNZ,1,1
201706,LNZ,1,2
201706,LNZ,1,3
201706,LNZ,2,1
201706,LNZ,2,2
201706,LNZ,2,3
201706,SZG,1,1
201706,SZG,1,2
201706,SZG,1,3
201706,SZG,2,1
201706,SZG,2,2
201706,SZG,2,3
201707,VIE,1,1
201707,VIE,1,2
201707,VIE,1,3
201707,VIE,2,1
201707,VIE,2,2
201707,VIE,2,3
201707,GRZ,1,1
201707,GRZ,1,2
201707,GRZ,1,3
201707,GRZ,2,1
201707,GRZ,2,2
201707,GRZ,2,3
201707,INN,1,1
201707,INN,1,2
201707,INN,2,1
201707,INN,2,2
201707,INN,2,3
201707,KLU,1,1
201707,KLU,1,2
201707,KLU,1,3
201707,KLU,2,1
201707,KLU,2,2
201707,KLU,2,3
201707,LNZ,1,1
201707,LNZ,1,2
201707,LNZ,1,3
201707,LNZ,2,1
201707,LNZ,2,2
201707,LNZ,2,3
201707,SZG,1,1
201707,SZG,1,2
201707,SZG,1,3
201707,SZG,2,1
201707,SZG,2,2
201708,VIE,1,1
201708,VIE,1,2
201708,VIE,1,3
201708,VIE,2,1
201708,VIE,2,2
201708,VIE,2,3
201708,GRZ,1,1
201708,GRZ,1,2
201708,GRZ,1,3
201708,GRZ,2,1
201708,GRZ,2,2
201708,GRZ,2,3
201708,INN,1,1
201708,INN,1,2
201708,INN,2,1
201708,INN,2,2
201708,INN,2,3
201708,KLU,1,1
201708,KLU,1,2
201708,KLU,2,1
201708,KLU,2,2
201708,LNZ,1,1
201708,LNZ,1,2
201708,LNZ,1,3
201708,LNZ,2,1
201708,LNZ,2,2
201708,LNZ,2,3
201708,SZG,1,1
201708,SZG,1,2
201708,SZG,1,3
201708,SZG,2,1
201708,SZG,2,2
201709,VIE,1,1
201709,VIE,1,2
201709,VIE,1,3
201709,VIE,2,1
201709,VIE,2,2
201709,VIE,2,3
201709,GRZ,1,1
201709,GRZ,1,2
201709,GRZ,2,1
201709,GRZ,2,2
201709,GRZ,2,3
201709,INN,1,1
201709,INN,1,2
201709,INN,2,1
201709,INN,2,2
201709,INN,2,3
201709,KLU,1,1
201709,KLU,1,2
201709,KLU,2,1
201709,KLU,2,2
201709,KLU,2,3
201709,LNZ,1,1
201709,LNZ,1,2
201709,LNZ,2,1
201709,LNZ,2,2
201709,LNZ,2,3
201709,SZG,1,1
201709,SZG,1,2
201709,SZG,1,3
201709,SZG,2,1
201709,SZG,2,2
201710,VIE,1,1
201710,VIE,1,2
201710,VIE,1,3
201710,VIE,2,1
201710,VIE,2,2
201710,VIE,2,3
201710,GRZ,1,1
201710,GRZ,1,2
201710,GRZ,2,1
201710,GRZ,2,2
201710,GRZ,2,3
201710,INN,1,1
201710,INN,1,2
201710,INN,2,1
201710,INN,2,2
201710,INN,2,3
201710,KLU,1,1
201710,KLU,1,2
201710,KLU,2,1
201710,KLU,2,2
201710,KLU,2,3
201710,LNZ,1,1
201710,LNZ,1,2
201710,LNZ,1,3
201710,LNZ,2,1
201710,LNZ,2,2
201710,LNZ,2,3
201710,SZG,1,1
201710,SZG,1,2
201710,SZG,1,3
201710,SZG,2,1
201710,SZG,2,2
201711,VIE,1,1
201711,VIE,1,2
201711,VIE,1,3
201711,VIE,2,1
201711,VIE,2,2
201711,VIE,2,3
201711,GRZ,1,1
201711,GRZ,1,2
201711,GRZ,1,3
201711,GRZ,2,1
201711,GRZ,2,2
201711,GRZ,2,3
201711,INN,1,1
201711,INN,1,2
201711,INN,2,1
201711,INN,2,2
201711,KLU,1,1
201711,KLU,1,2
201711,KLU,2,1
201711,KLU,2,2
201711,KLU,2,3
201711,LNZ,1,1
201711,LNZ,1,2
201711,LNZ,1,3
201711,LNZ,2,1
201711,LNZ,2,2
201711,LNZ,2,3
201711,SZG,1,1
201711,SZG,1,2
201711,SZG,1,3
201711,SZG,2,1
201711,SZG,2,2
201711,SZG,2,3
201712,VIE,1,1
201712,VIE,1,2
201712,VIE,1,3
201712,VIE,2,1
201712,VIE,2,2
201712,VIE,2,3
201712,GRZ,1,1
201712,GRZ,1,2
201712,GRZ,2,1
201712,GRZ,2,2
201712,GRZ,2,3
201712,INN,1,1
201712,INN,1,2
201712,INN,2,1
201712,INN,2,2
201712,KLU,1,1
201712,KLU,1,2
201712,KLU,2,1
201712,KLU,2,2
201712,LNZ,1,1
201712,LNZ,1,2
201712,LNZ,1,3
201712,LNZ,2,1
201712,LNZ,2,2
201712,LNZ,2,3
201712,SZG,1,1
201712,SZG,1,2
201712,SZG,1,3
201712,SZG,2,1
201712,SZG,2,2
201801,VIE,1,1
201801,VIE,1,2
201801,VIE,1,3
201801,VIE,2,1
201801,VIE,2,2
201801,VIE,2,3
201801,GRZ,1,1
201801,GRZ,1,2
201801,GRZ,2,1
201801,GRZ,2,2
201801,GRZ,2,3
201801,INN,1,1
201801,INN,1,2
201801,INN,2,1
201801,INN,2,2
201801,KLU,1,1
201801,KLU,1,2
201801,KLU,2,1
201801,KLU,2,2
201801,LNZ,1,1
201801,LNZ,1,2
201801,LNZ,2,1
201801,LNZ,2,2
201801,LNZ,2,3
201801,SZG,1,1
201801,SZG,1,2
201801,SZG,2,1
201801,SZG,2,2
201802,VIE,1,1
201802,VIE,1,2
201802,VIE,1,3
201802,VIE,2,1
201802,VIE,2,2
201802,VIE,2,3
201802,GRZ,1,1
201802,GRZ,1,2
201802,GRZ,2,1
201802,GRZ,2,2
201802,GRZ,2,3
201802,INN,1,1
201802,INN,1,2
201802,INN,2,1
201802,INN,2,2
201802,KLU,1,1
201802,KLU,1,2
201802,KLU,2,1
201802,KLU,2,2
201802,LNZ,1,1
201802,LNZ,1,2
201802,LNZ,2,1
201802,LNZ,2,2
201802,LNZ,2,3
201802,SZG,1,1
201802,SZG,1,2
201802,SZG,2,1
201802,SZG,2,2
201802,SZG,2,3
201803,VIE,1,1
201803,VIE,1,2
201803,VIE,1,3
201803,VIE,2,1
201803,VIE,2,2
201803,VIE,2,3
201803,GRZ,1,1
201803,GRZ,1,2
201803,GRZ,2,1
201803,GRZ,2,2
201803,GRZ,2,3
201803,INN,1,1
201803,INN,1,2
201803,INN,2,1
201803,INN,2,2
201803,INN,2,3
201803,KLU,1,1
201803,KLU,1,2
201803,KLU,2,1
201803,KLU,2,2
201803,KLU,2,3
201803,LNZ,1,1
201803,LNZ,1,2
201803,LNZ,2,1
201803,LNZ,2,2
201803,LNZ,2,3
201803,SZG,1,1
201803,SZG,1,2
201803,SZG,1,3
201803,SZG,2,1
201803,SZG,2,2
201804,VIE,1,1
201804,VIE,1,2
201804,VIE,1,3
201804,VIE,2,1
201804,VIE,2,2
201804,VIE,2,3
201804,GRZ,1,1
201804,GRZ,1,2
201804,GRZ,2,1
201804,GRZ,2,2
201804,GRZ,2,3
201804,INN,1,1
201804,INN,1,2
201804,INN,2,1
201804,INN,2,2
201804,INN,2,3
201804,KLU,1,1
201804,KLU,1,2
201804,KLU,2,1
201804,KLU,2,2
201804,LNZ,1,1
201804,LNZ,1,2
201804,LNZ,2,1
201804,LNZ,2,2
201804,LNZ,2,3
201804,SZG,1,1
201804,SZG,1,2
201804,SZG,2,1
201804,SZG,2,2
201804,SZG,2,3
201805,VIE,1,1
201805,VIE,1,2
201805,VIE,1,3
201805,VIE,2,1
201805,VIE,2,2
201805,VIE,2,3
201805,GRZ,1,1
201805,GRZ,1,2
201805,GRZ,2,1
201805,GRZ,2,2
201805,GRZ,2,3
201805,INN,1,1
201805,INN,1,2
201805,INN,2,1
201805,INN,2,2
201805,INN,2,3
201805,KLU,1,1
201805,KLU,1,2
201805,KLU,2,1
201805,KLU,2,2
201805,LNZ,1,1
201805,LNZ,1,2
201805,LNZ,1,3
201805,LNZ,2,1
201805,LNZ,2,2
201805,LNZ,2,3
201805,SZG,1,1
201805,SZG,1,2
201805,SZG,1,3
201805,SZG,2,1
201805,SZG,2,2
201805,SZG,2,3
201806,VIE,1,1
201806,VIE,1,2
201806,VIE,1,3
201806,VIE,2,1
201806,VIE,2,2
201806,VIE,2,3
201806,GRZ,1,1
201806,GRZ,1,2
201806,GRZ,1,3
201806,GRZ,2,1
201806,GRZ,2,2
201806,GRZ,2,3
201806,INN,1,1
201806,INN,1,2
201806,INN,2,1
201806,INN,2,2
201806,INN,2,3
201806,KLU,1,1
201806,KLU,1,2
201806,KLU,2,1
201806,KLU,2,2
201806,LNZ,1,1
201806,LNZ,1,2
201806,LNZ,1,3
201806,LNZ,2,1
201806,LNZ,2,2
201806,LNZ,2,3
201806,SZG,1,1
201806,SZG,1,2
201806,SZG,1,3
201806,SZG,2,1
201806,SZG,2,2
201806,SZG,2,3
201807,VIE,1,1
201807,VIE,1,2
201807,VIE,1,3
201807,VIE,2,1
201807,VIE,2,2
201807,VIE,2,3
201807,GRZ,1,1
201807,GRZ,1,2
201807,GRZ,2,1
201807,GRZ,2,2
201807,GRZ,2,3
201807,INN,1,1
201807,INN,1,2
201807,INN,2,1
201807,INN,2,2
201807,KLU,1,1
201807,KLU,1,2
201807,KLU,2,1
201807,KLU,2,2
201807,LNZ,1,1
201807,LNZ,1,2
201807,LNZ,1,3
201807,LNZ,2,1
201807,LNZ,2,2
201807,LNZ,2,3
201807,SZG,1,1
201807,SZG,1,2
201807,SZG,1,3
201807,SZG,2,1
201807,SZG,2,2
201807,SZG,2,3
201808,VIE,1,1
201808,VIE,1,2
201808,VIE,1,3
201808,VIE,2,1
201808,VIE,2,2
201808,VIE,2,3
201808,GRZ,1,1
201808,GRZ,1,2
201808,GRZ,2,1
201808,GRZ,2,2
201808,GRZ,2,3
201808,INN,1,1
201808,INN,1,2
201808,INN,2,1
201808,INN,2,2
201808,INN,2,3
201808,KLU,1,1
201808,KLU,1,2
201808,KLU,2,1
201808,KLU,2,2
201808,LNZ,1,1
201808,LNZ,1,2
201808,LNZ,2,1
201808,LNZ,2,2
201808,LNZ,2,3
201808,SZG,1,1
201808,SZG,1,2
201808,SZG,1,3
201808,SZG,2,1
201808,SZG,2,2
201808,SZG,2,3
201809,VIE,1,1
201809,VIE,1,2
201809,VIE,1,3
201809,VIE,2,1
201809,VIE,2,2
201809,VIE,2,3
201809,GRZ,1,1
201809,GRZ,1,2
201809,GRZ,1,3
201809,GRZ,2,1
201809,GRZ,2,2
201809,GRZ,2,3
201809,INN,1,1
201809,INN,1,2
201809,INN,2,1
201809,INN,2,2
201809,INN,2,3
201809,KLU,1,1
201809,KLU,1,2
201809,KLU,2,1
201809,KLU,2,2
201809,LNZ,1,1
201809,LNZ,1,2
201809,LNZ,1,3
201809,LNZ,2,1
201809,LNZ,2,2
201809,LNZ,2,3
201809,SZG,1,1
201809,SZG,1,2
201809,SZG,1,3
201809,SZG,2,1
201809,SZG,2,2
201809,SZG,2,3
201810,VIE,1,1
